cell_id,dist_to_water
147,2201.787252639915
148,2456.375444353873
149,2274.959699605342
150,1942.8576496223266
151,1662.1395517130622
152,1462.6963035532585
153,1377.3860514582564
154,1046.7742246814225
155,821.7798641094179
156,802.2505046016652
157,725.6288462647665
158,531.7013128374135
159,628.4501929988309
160,927.609724416815
161,1309.1598899284681
162,1719.3298929044306
163,2141.739847226697
164,733.3455111790141
165,367.08729767131223
166,0.0
167,350.35772579970444
168,475.79995446892883
169,328.8358373048389
170,570.8183980250652
171,957.7937962713513
172,1372.7242268506702
173,1800.0175626207786
174,2207.6423604350807
175,1991.9958392525266
176,1857.6939412890438
177,1822.3966842366108
178,1889.9318245515487
179,1589.8857641898587
180,1160.3885756515365
181,744.2726069648669
182,381.0939038693177
183,335.8513704903322
184,679.3305203392258
185,1027.923163369346
186,1088.2312820189181
187,1287.3640630028433
188,1584.5225685370374
189,1937.2291251097354
190,2292.885620533767
191,805.6474730970912
192,441.42880775570256
193,70.96450131042876
194,322.1154479384726
195,451.0402653408316
196,691.3953279013323
197,953.809533323626
198,1229.9641554547773
199,1580.8954407312294
200,1899.0252427551206
201,1818.1093331692375
202,1549.1671755786188
203,1372.1940723234618
204,1324.0170842368877
205,1415.5280237933873
206,1572.0275138721568
207,1135.819240681924
208,705.3785356543742
209,306.09447462378273
210,255.94903267992666
211,639.9133015898524
212,1068.7084238262419
213,1504.4795278065528
214,1716.8206540595768
215,832.9455028123743
216,501.72693023393873
217,411.8118917319629
218,307.6555847057781
219,86.70879499430207
220,525.3395818417744
221,965.9443951344131
222,1182.7133684479375
223,1262.504698131617
224,1475.6674343305397
225,1492.1932684456274
226,1152.9942682472374
227,901.3394770958228
228,826.1479760543845
229,966.0257258699046
230,1251.2706181709625
231,1315.784079755773
232,968.9148108565896
233,725.0003513253151
234,705.514606835116
235,921.632234446167
236,1257.7855991106546
237,1644.1712400588244
238,2052.6159162264903
239,1155.8061529599797
240,720.1324887757905
241,285.11849653304847
242,48.20830843052074
243,208.74709337344743
244,515.1187324874683
245,735.6908204674712
246,793.6239537893869
247,683.9172044147447
248,814.1495738422409
249,1116.4626712617903
250,1280.3004108224402
251,863.2412764572628
252,489.39280445970627
253,331.1016572343571
254,595.2640259813821
255,990.9805209519119
256,1413.6206185231274
257,1366.8390804521214
258,1205.4924219036632
259,1194.489718771455
260,1333.9983655716733
261,1587.3049752931636
262,1771.0952181754003
263,1692.2414651165209
264,1430.7510278137431
265,1086.7446372763507
266,787.3475410724623
267,634.5828416115926
268,419.98583541534845
269,315.14722164768
270,622.2142872135765
271,839.9414080022133
272,427.3274685205456
273,185.1221724359143
274,478.9121545185306
275,897.0909583822928
276,1244.7102056708452
277,809.5415761165575
278,386.5082090688917
279,157.82554358158652
280,513.8394582696319
281,944.3021505636945
282,1163.4575271936153
283,1063.864444844504
284,1137.5906221168113
285,1355.893295910881
286,1664.7247746017606
287,1536.4952772988381
288,1303.7304218162747
289,1194.4137022574891
290,1207.9512852462315
291,1304.808947267035
292,870.5138412792242
293,448.1026845688997
294,150.8150705782598
295,411.08928316545126
296,802.5781493368881
297,916.5947371461162
298,650.6660288207311
299,469.0575789403258
300,276.4842718892479
301,519.9935824753505
302,919.3298946513189
303,1344.7910938282466
304,1027.255002654157
305,739.2474856947927
306,647.1002858978754
307,813.5657968326383
308,890.3494040379724
309,735.9110095225032
310,565.4614584635739
311,692.4111268401069
312,1011.8015451583001
313,1398.7718962258043
314,1191.9200087615295
315,871.8139708648607
316,697.9974167767675
317,775.9907549547322
318,992.2534695039947
319,1317.5696782620064
320,908.6745233054094
321,517.1989081257304
322,247.58370334125368
323,450.5862726610445
324,849.0213539186594
325,698.7809715189908
326,270.8529320134085
327,206.88012645475663
328,628.7327644336963
329,898.9010015586698
330,1176.0792921522827
331,1531.802370970048
332,1386.5260963027395
333,1048.4658904471305
334,718.8619584024486
335,402.69732094908846
336,435.21334168393514
337,472.10247459562646
338,72.84157033042779
339,402.95811377619697
340,840.631071811554
341,1280.4064677910476
342,988.9904379873677
343,563.5371187759259
344,213.09855553608966
345,400.0182885454153
346,548.4547520188561
347,539.1670977886204
348,1459.641524974527
349,1176.7030749679236
350,885.7201872427959
351,743.7767970996623
352,836.2877776964319
353,1108.0927990800708
354,790.8269220824434
355,458.2858158038847
356,425.05874418477384
357,688.490043169728
358,1064.293569837288
359,1475.1134839713054
360,1560.4498690836645
361,1179.4896819011942
362,759.2070413708968
363,383.4177880337407
364,225.76338801473526
365,209.7556881219549
366,267.1594961176932
367,421.1362093697366
368,581.5806045057318
369,941.9141365873178
370,1337.624428431636
