cell_id,lst,ndvi,building_density,road_density
319,45.03277894571357,0.1331875062878441,0.0002868168384643,0.0024662408807783
320,43.8021196429565,0.1623399567786162,0.0,0.0045757931027014
321,44.11303378554021,0.1553096417713086,0.0456488826672308,0.0110591001334031
322,43.51363408874289,0.1193900298862071,0.221483149071623,0.0278067853122913
323,43.73619862767263,0.15124574890262,0.1771735508474098,0.0212063217366187
324,45.19543369686501,0.1691658572828293,0.0345135335024346,0.0121144712227935
325,45.940239600595376,0.1592250033003979,0.0227290911589394,0.0124784362950723
326,42.71607934865564,0.187845018195718,0.0500732952963214,0.0216293776369632
327,42.40625671525879,0.1823306535483707,0.0442068196987251,0.0239203038082256
328,42.35330425663443,0.1720593246097159,0.0642056723356731,0.0229465954632156
329,40.8883453416826,0.2110639664907464,0.0582034183198934,0.0073681849672922
330,41.45352865076519,0.1986325798143862,0.0634049515791432,0.0
331,40.59929917151703,0.2144573565330805,0.074869622685606,0.0
332,40.19466862994576,0.2162090207968601,0.0661410001980997,0.0
333,41.02320405848649,0.2063811047643367,0.0758745892117202,0.0045386460006777
334,43.78660958193695,0.180807532801857,0.0866078956673592,0.0
335,42.89474667071912,0.1932181191165214,0.0182544118516248,0.0075527200573748
336,42.14832231559582,0.2003161958072231,0.0322594598706982,0.0
337,42.19243837560785,0.1998726644714408,0.0406415193691759,0.0
338,44.070887507243086,0.1903478842784335,0.0333810809747415,0.0019508160087408
339,45.16639690562892,0.1748521500935581,0.0180464013396244,0.0062921270353168
340,45.71920006731547,0.1433785456570216,0.0,0.0043679547381986
341,45.96656204385307,0.1246384631588981,0.0,0.0
342,46.74023883500639,0.12183310816291,0.0,0.0
343,44.47624084331043,0.1225670364554494,0.0,0.0
344,43.83215667948139,0.128666111331101,0.000215018043116,0.0
345,44.56148147750276,0.1415770040734471,0.0,0.0
346,44.76530983981563,0.1253484825358172,0.0,0.0
347,45.761372576173294,0.1258531150115014,0.0,0.0
348,45.70889029089959,0.1134896151264335,0.0001158995156861,0.002764995003583
349,45.86164115270121,0.1226628310035433,0.0002548273089489,0.0
350,45.72085267832002,0.1230863532769928,0.0208304335102835,0.0021903044227824
351,43.60683046645015,0.1561860885354744,0.0676949120936678,0.0107561718991172
352,43.77223332056451,0.1873129723352972,0.0219550725435922,0.0272606142306071
353,43.89623791272846,0.1730341564446959,0.0412411848261491,0.0149222819038189
354,45.00560577451188,0.1577956063146643,0.0088037102446522,0.0075838773390782
355,43.56293237810217,0.1729817807848906,0.0279905710314867,0.0120588278803565
356,41.97061643213325,0.1933447574717025,0.0426901537641882,0.0172027338399796
357,41.238805247118094,0.1958273499274714,0.076008821088525,0.022994576553911
358,41.11153320757863,0.2045230011510646,0.0626659339552166,0.0087139269871641
359,41.760598737287495,0.1974017139884369,0.0586667013428727,0.0
360,41.92969867788328,0.2070863174892415,0.0512909240692528,0.0
361,39.70169631883076,0.2272133825118802,0.0647570790246509,0.0
362,40.9124091434684,0.2013831961831094,0.0672220758708055,0.0037833216761717
363,44.63529999258048,0.1541704481816768,0.0393172146492659,0.0012944579338768
364,43.07991491206754,0.1669226720646857,0.0994442526536912,0.0239774407047946
365,42.51117763741317,0.1798794517941969,0.0352850241100805,0.0115033473951727
366,43.31714286567306,0.1581913584434874,0.0042726485570583,0.0089215669741654
367,43.85930600260638,0.1641214451825794,0.0,0.0029426575077737
368,45.486538735848505,0.1652697043829883,0.0,0.0027544454762167
369,44.93195508993213,0.1444570631693173,0.0,0.0006313633427952
370,46.03604843788524,0.1418033915462426,0.0,0.0
371,46.59731508256044,0.130400599425777,0.0,0.0
372,46.28708488393741,0.1345961830649248,0.0,0.0
373,44.89833150653145,0.1587180585262268,0.0,0.0
374,44.540277889447154,0.1526977698425991,0.0,0.0
375,45.17555380184968,0.1225403718305296,0.0,0.0
376,46.15348673472901,0.1252242568570439,0.0,0.0
377,47.71955927618376,0.1277960478989686,0.0,0.0
378,43.87828928127815,0.1976531235853069,0.0,0.0
379,45.37334546596972,0.1119250685786422,0.0,0.0002444317432842
380,45.43939814671129,0.1376408148368929,0.0704587336668119,0.0211825409436369
381,45.15827496922526,0.1749129076618453,0.0216050561340303,0.0228825303218193
382,43.414663949861385,0.1751126225733189,0.0252529220781348,0.0243804641413088
383,42.87523510140217,0.1686888082783449,7.12603386270717e-05,0.0033953053446627
384,43.74563231092864,0.1664534190561759,0.0063715834717583,0.0038873968167706
