ward_id,lst,ndvi
180,44.327518873708094,0.14510662563698892
181,43.94651459000002,0.18923093097072008
182,43.7449508761905,0.17326042309106082
183,44.42367089557412,0.14339693874576329
184,45.60412282769233,0.1384830267151106
185,45.3981043431124,0.1248656752962379
186,45.12666205448232,0.15249867189836278
187,46.132736984830004,0.15290705059538337
188,45.86510271159504,0.15440734184922172
189,45.43198556392197,0.15480479967882255
190,45.37101823311649,0.16270695892096684
191,49.61661441808382,0.13185793569275764
192,44.10678432915111,0.19503108861544063
193,44.549404109725906,0.13505674360154005
194,43.992469036797786,0.16331272642878236
195,44.406503139218245,0.17138146119634626
196,47.38743110115555,0.09795443425452909
197,48.35864157980002,0.09922136244686641
198,44.4417583109182,0.18759140388409912
199,,
200,46.171895674172276,0.16427012228325594
201,48.243615845012684,0.12046744019401885
202,45.57941832635515,0.1324242485763331
203,44.24302782500001,0.1897570088436939
