cell_id,lst_night,lst_day_modis
58,24.582698412698456,42.05707936507939
59,24.07000000000005,42.02200000000003
60,24.07000000000005,41.8117142857143
61,,41.73400000000002
62,,41.40500000000003
63,,41.28600000000003
64,24.430000000000007,40.844349206349236
65,24.430000000000007,40.694000000000024
66,24.295714285714332,40.21952380952384
67,24.250000000000057,40.058000000000035
68,24.190000000000026,40.193000000000026
69,24.60428571428576,40.79400000000003
70,24.289365079365133,40.764920634920664
71,25.140645161290358,41.119806451612924
72,25.480158730158756,41.25498412698414
73,25.682258064516176,41.30041935483874
74,25.767777777777834,41.318984126984155
75,25.75354838709683,41.321612903225834
76,25.756984126984182,41.33479365079368
77,25.75131147540987,41.72940983606561
78,25.735396825396847,41.880634920634954
79,25.79000000000002,41.71403225806455
80,,41.65847619047622
81,27.250000000000057,41.36987096774197
82,27.250000000000057,41.27050793650796
83,26.166612903225854,41.03425806451616
84,25.775873015873064,40.94961904761909
85,24.54754098360661,40.33390163934429
86,24.133809523809575,40.12965079365082
87,24.05688524590168,39.8061967213115
88,24.03000000000003,39.68800000000003
89,22.79000000000002,41.39400000000002
90,24.849322033898318,41.00501694915257
91,25.49000000000001,40.88400000000003
92,24.60428571428576,40.79400000000003
93,24.250000000000057,40.758000000000024
94,25.121428571428606,41.11657142857144
95,25.470000000000027,41.26000000000001
96,25.671250000000047,41.29450000000003
97,25.750000000000057,41.30800000000003
98,25.750000000000057,41.30800000000003
99,25.750000000000057,41.30800000000003
100,25.77920634920638,41.72273015873019
101,25.79000000000002,41.87600000000003
102,25.79000000000002,41.71536507936511
103,,41.656000000000034
104,27.250000000000057,41.37253125000004
105,27.250000000000057,41.27000000000003
106,26.183174603174656,41.03723809523814
107,25.82000000000005,40.95800000000004
108,24.559206349206402,40.341777777777814
109,24.130000000000052,40.132000000000026
110,24.055396825396862,39.80076190476193
111,24.03000000000003,39.68800000000003
112,22.77000000000004,41.71941379310348
113,22.710000000000036,41.70688888888891
114,22.79000000000002,41.73958064516132
115,22.79000000000002,41.748380952380984
116,25.49000000000001,41.55722580645164
117,25.49000000000001,41.46882539682542
118,23.467777777777826,41.064612903225836
119,23.47539682539687,40.90323809523812
120,23.950967741935507,40.65819354838713
121,24.15317460317462,40.57060317460321
122,24.831935483870993,41.09961290322583
123,25.110952380952412,41.30800000000003
124,25.1266666666667,41.525161290322615
125,25.750000000000057,41.60428571428575
126,25.79000000000002,41.67455737704921
127,25.79000000000002,41.6978412698413
128,27.250000000000057,41.598516129032284
129,27.250000000000057,41.566920634920656
130,27.250000000000057,41.29070967741938
131,27.250000000000057,41.19641269841273
132,26.00758064516134,40.74309677419357
133,25.57793650793656,40.590063492063514
134,24.26935483870969,39.92919354838712
135,23.820158730158735,39.7079047619048
136,23.813548387096777,39.69390322580648
137,23.81698412698413,39.69380952380956
138,22.77000000000004,41.72266666666669
139,,41.71000000000003
140,,41.74515625000003
141,,41.76000000000003
142,,41.565714285714314
143,,41.48800000000003
144,23.450000000000045,41.07371428571432
145,23.450000000000045,40.90800000000003
146,23.921428571428592,40.65085714285717
147,24.110000000000014,40.54800000000003
148,24.81437500000003,41.09425000000003
149,25.090000000000032,41.30800000000003
150,25.090000000000032,41.531428571428606
