cell_id,lon,lat,cx,cy,area_m2,lst,ndvi_unmasked_legacy,albedo,ndbi,mndwi,bsi,building_density,road_density
1671,77.02225000046383,28.55975000305133,697818.2732587201,3160880.6829628595,219636.58631170332,42.62847288845762,0.1661054283278013,0.1452991904860144,-0.0879659027707678,-0.3007233034223222,0.0081438414591841,0.0043901977408765,0.0169704880020522
1672,77.02675000046484,28.559750003051235,698258.567501284,3160888.123719992,219637.53175110449,43.25120740492854,0.1604559532413363,0.1470155413609402,-0.0609110245201919,-0.3220882753740799,0.0269223778725589,0.0,0.0187967567400162
1673,77.03125000046587,28.55975000305115,698698.8624125669,3160895.581041538,219638.47929653263,43.911429945773406,0.1669273798450376,0.1547585193564802,-0.042449429388786,-0.3503212087550766,0.0366811002417471,0.0,0.0116017381428839
1674,77.0357500004669,28.559750003051057,699139.1579940536,3160903.0549276657,219639.42894830578,44.86910239599242,0.1671469670260423,0.1583013373413195,-0.0354111940796288,-0.3613367779855136,0.0397325735513935,0.0,0.0101140820740866
1675,77.04025000046794,28.559750003050954,699579.4542472279,3160910.545378543,219640.38070629135,45.08152121749906,0.1475770145017333,0.1594433220091224,-0.0443792234095374,-0.3144853441139884,0.0431784595164455,0.0257330881925152,0.0376375546752456
1676,77.04475000046895,28.55975000305087,700019.7511735746,3160918.052394341,219641.33456982393,45.60176480876461,0.1029965301286289,0.1670328998011424,0.0061292034311,-0.2770935742807657,0.0879430386242203,0.0925470463789265,0.0469550704455352
1677,77.04925000046997,28.55975000305077,700460.0487745783,3160925.5759752286,219642.29054081585,45.75942011427345,0.0919026336440852,0.1758319125095656,0.0140547520109387,-0.2635034140423695,0.0956800002880955,0.1327239794440076,0.0542943856306008
1678,77.053750000471,28.55975000305068,700900.3470517244,3160933.116121377,219643.248617549,44.71884040501778,0.1361683600888056,0.157467622776354,-0.0428208061956758,-0.2929695839474965,0.0477756244071244,0.1687608898844358,0.0242849506061668
1679,77.05825000047203,28.559750003050585,701340.646006497,3160940.672832955,219644.20880055445,43.37230098836941,0.1558756331352257,0.1577816763956992,-0.0726461166960693,-0.2966379837509949,0.0204289207325023,0.1228594933903544,0.0257078990914916
1680,77.06275000047306,28.559750003050496,701780.9456403806,3160948.246110135,219645.1710897715,44.084419262303015,0.152404354163782,0.1533318934747158,-0.0726065104618161,-0.29266579676137,0.0210548853208898,0.2219012809851044,0.0219525528721174
1681,77.06725000047409,28.559750003050386,702221.2459548595,3160955.835953088,219646.13548566622,43.15033517271198,0.1680169410296207,0.1652404177299722,-0.0616044762426675,-0.3223234056911425,0.0221925613356785,0.1544292925413304,0.0066439115152885
1682,77.0717500004751,28.559750003050297,702661.5469514186,3160963.4423619863,219647.10198779177,44.04479204910662,0.1309791964191944,0.1614882623950283,-0.0288437702375103,-0.2919033306277371,0.0551448798420486,0.0670362310974894,0.0281569026095554
1683,77.07625000047614,28.5597500030502,703101.8486315423,3160971.065337001,219648.07059628106,47.59711510100392,0.0935457298523131,0.1791130890495572,0.0378036446194056,-0.2911391894411074,0.1063834790205904,0.0635701870578358,0.0046920940233007
1684,77.08075000047717,28.559750003050112,703542.1509967145,3160978.7048783056,219649.04131050623,48.91748444525323,0.0453511593801127,0.1787002851590236,0.052521576063268,-0.2085046483433952,0.1241091599850074,0.0594049053236089,0.0
1685,77.08525000047818,28.559750003050013,703982.4540484207,3160986.360986072,219650.01413262077,48.875669113463104,0.0583355784803454,0.1721949068836894,0.0387353907570712,-0.2209099531970872,0.1136133876995491,0.1347737587331546,0.004684519064289
1686,77.08975000047921,28.559750003049924,704422.7577881457,3160994.033660474,219650.98906057345,48.5264492857996,0.0604987240993548,0.1895824682500232,0.0539904029653352,-0.2511874098417089,0.1244796706463387,0.1084754914636009,0.0009831421659854
1687,77.09425000048024,28.559750003049825,704863.0622173738,3161001.7229016838,219651.96609526008,48.20294824371626,0.089982845196234,0.1879398500369807,0.0427139784647963,-0.2887305228812475,0.1087556053631246,0.0653043634383328,0.0
1688,77.09875000048126,28.559750003049725,705303.367337589,3161009.428709877,219652.94523656782,48.52085772157187,0.0574287548417755,0.1815234834721032,0.0601146798967055,-0.2438857928398285,0.1261902034601463,0.0458620760563909,0.0
1689,77.1032500004823,28.559750003049633,705743.6731502764,3161017.151085228,219653.92648434316,48.511642820903575,0.0684401193957945,0.1882604700775695,0.0640673721293494,-0.2723379148978436,0.1289644114273666,0.0139253043412116,0.0
1690,77.10775000048332,28.559750003049537,706183.9796569203,3161024.8900279105,219654.90983881708,48.9676853708929,0.0842443951426336,0.1788951232734098,0.055259009084457,-0.2937384886780982,0.1181136386783267,0.0705287791489996,0.0
1691,77.11225000048435,28.55975000304944,706624.2868590053,3161032.6455381005,219655.89530007553,49.75317107110912,0.0732523055370851,0.1805385469380858,0.0608112236258831,-0.2804658655521129,0.1278432744167273,1.6794272476457275e-06,0.0
1692,77.11675000048538,28.559750003049345,707064.5947580156,3161040.417615973,219656.88286737364,49.787360566407614,0.058551595246619,0.182844035669933,0.0540044269269701,-0.2436279023729704,0.1260180718620035,0.0005227333892726,0.0
1693,77.12125000048638,28.55975000304925,707504.9033554358,3161048.2062617033,219657.87254247826,49.299230266524575,0.0955623760939345,0.1864598461851755,0.035599084686225,-0.2942232524806858,0.1074227663322236,0.0301273437793387,0.0060979895067991
1694,77.12575000048741,28.559750003049153,707945.2126527516,3161056.011475469,219658.86432408323,48.67771118143017,0.1178612835348947,0.1704884906860541,0.0521434418242591,-0.3645373000327667,0.1133955806759014,0.0086873864057986,0.0119989766710354
1695,77.13025000048845,28.55975000304905,708385.5226514466,3161063.8332574447,219659.8582124284,47.44877552874887,0.1340485724741459,0.1739699388566885,0.0494676107466326,-0.3934101523367442,0.1078086900532106,0.0334587692624358,0.0108317102561825
1696,77.13475000048948,28.55975000304895,708825.8333530056,3161071.671607809,219660.85420747564,46.59527460420423,0.1285796233025183,0.1529392981828045,0.0179087013539276,-0.3514103746673152,0.083054417334211,0.0580125736871714,0.0263991249588507
1697,77.1392500004905,28.559750003048862,709266.144758913,3161079.52652674,219661.85230948654,45.32391133278308,0.1479147633821556,0.1726394963419436,-0.0115831105915309,-0.3490727753621352,0.0601829014107546,0.0742395854320472,0.0212854606533589
1698,77.14375000049152,28.559750003048762,709706.4568706533,3161087.3980144127,219662.85251836936,44.77502826944279,0.1469410048846995,0.1635441768871751,0.0150028229949477,-0.374004073412639,0.0754199686435826,0.045803456586887,0.014492401165789
1699,77.14825000049257,28.559750003048666,710146.7696897115,3161095.286071008,219663.85483409686,43.494191066427234,0.1534407255772976,0.1434800062760635,0.0063168980720969,-0.3917114790771154,0.0625272331799368,0.0,0.0
1700,77.15275000049358,28.559750003048563,710587.0832175707,3161103.190696702,219664.85925651883,41.21642437475063,0.1782117537248692,0.1472566060692149,-0.0932399828910622,-0.3237261606882718,-0.0069856798135089,0.1209795382835923,0.0139712433941192
1701,77.1572500004946,28.559750003048464,711027.3974557165,3161111.111891675,219665.8657869912,41.86397542095545,0.159460866552735,0.147913219250155,-0.0720896385265295,-0.3073411772659229,0.0120627035583057,0.2615320009393104,0.0212957120775917
1702,77.16175000049563,28.559750003048368,711467.7124056346,3161119.049656106,219666.87442376983,41.55639117187135,0.1622835894600551,0.1498627409484411,-0.0982724298926626,-0.2838203200312167,-0.0059463271146996,0.2773202841282974,0.0350148795004857
1703,77.16625000049665,28.55975000304827,711908.0280688079,3161127.003990174,219667.88516771136,40.93672930708305,0.1977845149843279,0.1522907740980837,-0.1236340158146667,-0.3237318889103294,-0.038072597875973,0.158054275082946,0.0178345841365179
1704,77.17075000049769,28.55975000304817,712348.3444467217,3161134.9748940603,219668.8980187598,42.68005569738831,0.1648005768962686,0.1419627467182088,-0.1137630858128,-0.2780382244000121,-0.0218683404132655,0.0987060389382779,0.0503232595673099
1705,77.17525000049872,28.559750003048073,712788.6615408601,3161142.962367944,219669.9129770823,41.48579918827645,0.19678691436746,0.1525434550878684,-0.1403021543096979,-0.3065356311743391,-0.0484110914249058,0.1523687703774176,0.0718081449776934
1706,77.17975000049974,28.55975000304797,713228.979352708,3161150.9664120055,219670.9300426329,41.2117343189442,0.194886286750711,0.1546923559891238,-0.1265801410613157,-0.318648789456557,-0.0393983611293997,0.2922960608594994,0.0380011234737056
1707,77.18425000050077,28.55975000304787,713669.2978837495,3161158.987026427,219671.94921530073,41.41873799724713,0.1896016718666303,0.1555991406888018,-0.1196776423574257,-0.3145921136253682,-0.0331934279578328,0.1677095099949551,0.0624046552788039
1708,77.18875000050178,28.559750003047778,714109.6171354691,3161167.024211391,219672.97049460514,40.554518764613256,0.1930963949220609,0.1470249285576349,-0.1316678029857431,-0.3117754127859926,-0.048057203425762,0.1060061490497622,0.0289024937678519
1709,77.1932500005028,28.55975000304767,714549.9371093513,3161175.077967076,219673.99388237126,39.7056842710525,0.1687596700201415,0.1501843016290401,-0.1084408814113227,-0.2886464395499379,-0.0252581885554422,0.1181604578574876,0.0338173631390315
1710,77.19775000050385,28.559750003047565,714990.2578068816,3161183.1482936665,219675.0193768774,39.68368525086628,0.1626342355446663,0.153451680537817,-0.1007293020311953,-0.2801126996932127,-0.0199355580220548,0.0899316308471051,0.0530581403267581
1711,77.20225000050486,28.55975000304748,715430.579229544,3161191.2351913466,219676.0469786292,40.973997314404045,0.1342383208416302,0.1553810658068654,-0.0660764678317589,-0.2577159941070313,0.0137969717520392,0.4092359322616045,0.0476625401633812
1712,77.20675000050589,28.55975000304737,715870.9013788229,3161199.3386602956,219677.07668792235,41.93604419051248,0.1212397504293737,0.1522802953105797,-0.0492087662443858,-0.2500623619270221,0.0268108908501204,0.3008437479527002,0.0392997257238863
1713,77.21125000050692,28.559750003047267,716311.2242562027,3161207.458700699,219678.10850463551,40.71052511114295,0.1398536755001831,0.1602279171415251,-0.0672365801920868,-0.2644428777097917,0.0126585451056662,0.0856118169557576,0.0427289018161306
1714,77.21575000050794,28.559750003047164,716751.5478631683,3161215.59531274,219679.14242854732,40.18938528063002,0.1711153385570389,0.1565954572237941,-0.109769229769317,-0.2813136101831491,-0.0238762758137531,0.1707187215998015,0.0105345150631058
1715,77.22025000050898,28.559750003047068,717191.872201204,3161223.7484966046,219680.17846024735,41.31096989646418,0.1529341782565165,0.1567620279951743,-0.0883229127930882,-0.2735236316940407,-0.0057538388958485,0.0869335879819486,0.0143740887987345
1716,77.22475000050999,28.55975000304697,717632.1972717933,3161231.9182524737,219681.21659869247,42.097256495563606,0.1621943808608808,0.1602941648360442,-0.0799136242592213,-0.3004591583400802,-0.0035597468688335,0.1818132494837413,0.0234566181516602
1717,77.22925000051102,28.559750003046858,718072.5230764218,3161240.1045805346,219682.25684609977,41.09600508083911,0.1524066527376799,0.1513787416412558,-0.092402638407878,-0.2680318032833117,-0.0099187397153491,0.2048930629121906,0.0365969625768771
1718,77.23375000051205,28.559750003046762,718512.8496165747,3161248.3074809727,219683.29920022556,41.78225435034712,0.1675541090350678,0.1611136718355121,-0.0893221832799929,-0.2929647021711205,-0.0126053321309049,0.1336920815348534,0.0137961593968979
1719,77.23825000051306,28.559750003046663,718953.1768937359,3161256.526953972,219684.34366173676,42.90993173650792,0.172644867604377,0.1543358808627359,-0.101240681667469,-0.2967289989655267,-0.0216778211622874,0.1434648368053092,0.0176313712777714
1720,77.2427500005141,28.55975000304656,719393.5049093897,3161264.762999721,219685.39023143187,43.37817702046809,0.1567401342412102,0.1579468904709979,-0.0935011104371191,-0.2687199037071155,-0.0111799722956118,0.3194505522715855,0.0201048545038944
1721,77.24725000051514,28.55975000304645,719833.8336650205,3161273.0156184025,219686.43890853605,43.34025784805228,0.1280105628611446,0.1558578741748422,-0.0694835096749467,-0.2404970616590177,0.0128230483227152,0.2712070516923623,0.0512911478353056
1722,77.25175000051615,28.559750003046346,720274.1631621134,3161281.284810206,219687.48969362053,42.37964520691168,0.1097879359515179,0.159533768983404,-0.0426453604899372,-0.2328876949006479,0.0339494062574466,0.0608479476335236,0.044931882896752
1723,77.25625000051718,28.559750003046243,720714.4934021522,3161289.570575318,219688.54258616848,41.56278326748741,0.1437987387736984,0.1567258453247921,-0.0820068875892842,-0.2578385719291645,0.0020042563529078,0.1993728305150245,0.0416471721675648
1724,77.2607500005182,28.559750003046148,721154.8243866214,3161297.872913926,219689.5975858996,42.715004054975246,0.1413487924695624,0.1555075139109292,-0.076963090910059,-0.2628138281027385,0.0042928108286341,0.1295828398415481,0.0333235837915781
1725,77.26525000051923,28.559750003046044,721595.1561170055,3161306.191826218,219690.6546948314,44.00449040042826,0.1349225147034966,0.1543034773566916,-0.0528317730201983,-0.27747227739346,0.0194920351007131,0.1266877875943094,0.012081546524057
1726,77.26975000052026,28.559750003045938,722035.4885947903,3161314.5273123807,219691.71391094552,42.7274249366281,0.1467739789322296,0.1468065582517849,-0.0904282054645393,-0.258586142592289,-0.0074241139872688,0.1438219225815457,0.0190432364770904
1727,77.27425000052128,28.559750003045842,722475.8218214593,3161322.8793726056,219692.77523494442,43.62614267749798,0.1338457522540896,0.1540741864279775,-0.0645788895365424,-0.2558263323222488,0.0130806422152968,0.1042544558502083,0.0257323908281821
1728,77.27875000052231,28.55975000304573,722916.1557984968,3161331.248007078,219693.83866681263,43.72508556161477,0.1629778708636276,0.1647378551446794,-0.0697850548827511,-0.3038320685096454,0.0031399367447932,0.0677779559423339,0.0066732329948621
1729,77.28325000052334,28.55975000304563,723356.4905273879,3161339.633215991,219694.90420665807,43.96883816610052,0.1756395374582528,0.1622909919268721,-0.0852601146238553,-0.3121024037632587,-0.0108468988385662,0.0593248372988965,0.0102288211287177
1730,77.28775000052437,28.55975000304552,723796.8260096171,3161348.0349995317,219695.97185452154,44.48379149991936,0.164816225358354,0.1618282580146821,-0.0752070618482649,-0.3000768180005599,0.0001453404191439,0.0286400569693029,0.0274246766199974
1731,77.2922500005254,28.559750003045423,724237.1622466679,3161356.4533578916,219697.04161045223,44.15683607183704,0.1279504214492885,0.1730362422565329,-0.0454184527507943,-0.2568381263896087,0.0279198164357517,0.018969502501406,0.0340870267713563
1732,77.29618431056144,28.55952043470791,724622.6326744809,3161338.383319865,159046.48497910425,41.71076893575007,0.1744176233998802,0.155858077637726,-0.1428592103072853,-0.2449943073599501,-0.0529312341989651,0.0078821685886741,0.023585516911042
1733,76.84675000042365,28.564250003053697,680639.6161840387,3161102.082611836,219592.14706641986,49.68058145072605,0.0932706253865458,0.2105666091100568,0.0897886508292902,-0.3626964046164813,0.1514194609871417,0.0,0.003351353426793
1734,76.85125000042468,28.564250003053616,681079.8667487231,3161108.8781753844,219593.0102793635,49.87252971939967,0.0894365924748051,0.2022853497622308,0.0942477006186271,-0.3568278050902538,0.1527557933747945,0.0,0.004268515580872
1735,76.85575000042573,28.564250003053534,681520.1179240529,3161115.69029874,219593.87559797335,49.37658742365971,0.0844796523502876,0.2116607221115806,0.0945167046394757,-0.3504071212097842,0.1550133376175282,0.0,0.0069203500764622
1736,76.86025000042676,28.56425000305345,681960.3697115119,3161122.518982057,219594.74302007077,47.66348405095157,0.1084907795415523,0.1996772868286093,0.0570454226475721,-0.3455573448615173,0.1209757668805791,0.0,0.0101363830562677
1737,76.86475000042779,28.564250003053356,682400.6221125845,3161129.3642254886,219595.6125484773,44.5999597050408,0.1678547490737715,0.1677000736868146,-0.0219133419889063,-0.3725578963736319,0.049644711367109,0.0,0.0031407641709986
1738,76.86925000042883,28.564250003053267,682840.8751287548,3161136.2260291916,219596.48418031968,44.83676428546139,0.1664214796788324,0.1611711125533533,-0.0263716510434125,-0.3683622439222566,0.0496571595774544,0.0,0.0007722911727478
1739,76.87375000042985,28.564250003053186,683281.1287615071,3161143.1043933197,219597.35791807118,49.08854972822192,0.1119651044801335,0.1958787547249953,0.0581400549377153,-0.3590710789350745,0.1220062706798449,0.0,0.0042369527891739
1740,76.87825000043088,28.564250003053107,683721.3830123248,3161149.99931803,219598.23375878547,51.34248779064977,0.0877710352732056,0.2140404281331671,0.0941925223601864,-0.3534137971138852,0.1514659265182135,0.0,0.0019748398201131
1741,76.88275000043191,28.56425000305302,684161.6378826933,3161156.910803477,219599.1117071557,51.70651515742584,0.0810635892171882,0.2055152534125054,0.106382954392675,-0.3483954159851909,0.1553052116598548,0.0,0.0056156418360787
1742,76.88725000043294,28.56425000305293,684601.8933740963,3161163.838849817,219599.99175850523,51.00774321025629,0.0878757293164124,0.2113814910185452,0.1012690098721729,-0.3567315637074186,0.1525348459930534,0.0,0.0040389266004591
1743,76.89175000043397,28.56425000305284,685042.1494880184,3161170.7834572075,219600.87391579608,49.72636216906592,0.0980133446604399,0.2000984130304028,0.0784948700138685,-0.3529334626407077,0.135853671652559,0.0,0.0054121770087855
1744,76.89625000043502,28.56425000305276,685482.4062259435,3161177.744625806,219601.7581769317,49.89427539763364,0.0991659830588435,0.2112698372153731,0.0752288635508851,-0.3501859831486895,0.1359052564662696,0.0,0.0034787617761982
1745,76.90075000043605,28.56425000305267,685922.6635893553,3161184.722355768,219602.6445443497,49.076465839860994,0.1330436718892621,0.2000535632614237,0.0328038533683604,-0.3615058335855574,0.0966213543732347,0.0,0.0045426299551523
1746,76.90525000043704,28.56425000305258,686362.9215797337,3161191.716647253,219603.5330105385,47.03381557405408,0.1712268202734267,0.1886677994493366,-0.0304695182842866,-0.369300343114854,0.0417769677097119,0.0,0.0045998654313748
1747,76.90975000043801,28.5642500030525,686803.1801985669,3161198.727500419,219604.42359229043,49.770952964559285,0.1028888096146311,0.2018267115389379,0.0768219719123846,-0.3496983556975152,0.130766972839417,0.0,0.0070178820542012
1748,76.91425000043903,28.564250003052415,687243.4394473447,3161205.754915424,219605.31627408633,51.60986425581472,0.0860589540125908,0.2164815553715537,0.1022780857627166,-0.3516968068475274,0.1535890533297683,0.0,0.0054394675865423
1749,76.91875000044006,28.56425000305233,687683.6993275463,3161212.798892428,219606.21106119754,51.85740106163912,0.085880428536014,0.2204521913938583,0.1056724242725034,-0.3514107471692753,0.1548085137195946,0.0,0.0085533796895255
1750,76.92325000044109,28.564250003052233,688123.9598406559,3161219.859431588,219607.10795338597,49.55108686948155,0.1250057402080675,0.1899726330878272,0.0689942633467473,-0.385280937260987,0.1207310913103982,0.0,0.005547025403958
1751,76.92775000044212,28.56425000305214,688564.2209881577,3161226.936533067,219608.00695056,48.70542648764973,0.1362621799842312,0.1841166122091867,0.0517462204138656,-0.3916817247905837,0.1085004741906338,0.0,0.0076519315898415
1752,76.93225000044313,28.564250003052056,689004.4827715354,3161234.030197023,219608.90805241375,51.54844815911009,0.1047901356401835,0.2067044296766053,0.0684739889433036,-0.3518863369094993,0.1313593720581618,0.0,0.0095563572455505
1753,76.93675000044415,28.564250003051978,689444.7451922736,3161241.1404236173,219609.81126089432,50.99175288459044,0.1130657875017632,0.2016518637817923,0.0690995100535553,-0.3706116006327962,0.1305420071357358,0.0,0.0140547674960232
1754,76.94125000044518,28.56425000305189,689885.008251857,3161248.2672130098,219610.7165739388,48.78426266710671,0.1467756272443274,0.1880347462475872,0.0092610088462535,-0.367822504195357,0.0815829164437898,0.0,0.0125504940417859
1755,76.94575000044621,28.564250003051793,690325.2719517695,3161255.410565362,219611.6239920644,49.26339256004041,0.1522485501018156,0.193244352665487,0.000170168806756,-0.3640295106539554,0.0741982643117734,0.0,0.0052742286827961
1756,76.95025000044723,28.564250003051708,690765.5362934949,3161262.5704808356,219612.5335153925,51.50691719612672,0.1125780448401289,0.2169328246759249,0.0703728992989404,-0.3713663446119919,0.1342397825650767,0.0,0.0
1757,76.95475000044827,28.56425000305161,691205.8012785178,3161269.7469595927,219613.4451443447,50.61770812546247,0.1260028440106571,0.2104474511565725,0.0478563180871028,-0.3722920144397323,0.1173018764224279,0.0,0.0038578349249901
1758,76.95925000044929,28.564250003051527,691646.0669083222,3161276.940001796,219614.3588785906,50.56341454155007,0.1251727527402585,0.1987965715257073,0.0437253791407628,-0.3601643480278699,0.1099205286886185,0.0,0.0142883285520035
1759,76.96375000045032,28.56425000305144,692086.3331843918,3161284.1496076076,219615.27471835478,49.942174316389966,0.1284780899277701,0.1917205994861416,0.0380956220767386,-0.3608173227059983,0.1037060130598661,0.0,0.0123639161056776
1760,76.96825000045135,28.564250003051345,692526.600108211,3161291.3757771906,219616.1926627614,49.47564492371138,0.1308338815395405,0.1906615113573952,0.0376395135277426,-0.3653893620796182,0.1021816193532864,0.0,0.0021972630223512
1761,76.97275000045235,28.564250003051256,692966.867681264,3161298.6185107087,219617.11271403782,46.00849418922421,0.1861545721371224,0.1796126901187459,-0.0424442667648718,-0.3745305285805238,0.0338980612242003,0.0,0.0007165751342779
1762,76.97725000045338,28.564250003051168,693407.1359050354,3161305.877808326,219618.03487007908,45.02663670683056,0.1883265688209118,0.177192128072838,-0.0569216503059658,-0.3674112800654785,0.0238559757615866,0.0,0.0082265126696314
1763,76.98175000045443,28.564250003051075,693847.4047810095,3161313.1536702057,219618.9591316388,46.319578349063214,0.1324701675045671,0.1852418792212322,0.0104325532893816,-0.3338243288613417,0.0841370903745643,0.0,0.0306234216271613
1764,76.98625000045544,28.564250003050986,694287.67431067,3161320.446096514,219619.885498832,48.43982891680277,0.1403507871069191,0.2008964152183783,0.0256640777215638,-0.3645868270477994,0.0938100529055985,0.0,0.0017074877015507
1765,76.99075000045647,28.56425000305089,694727.944495501,3161327.755087414,219620.81397149153,48.33178194076022,0.1331174397037715,0.2000509388535041,0.0428459086416752,-0.3706418066617782,0.1061233190875564,0.0,0.0
1766,76.99525000045749,28.56425000305081,695168.2153369867,3161335.080643073,219621.7445499617,46.856903112124,0.161960311159117,0.1891186028652569,0.0038149349871052,-0.3815135778207364,0.0746535351001621,1.0108656241254636e-05,0.0021097470506295
1767,76.99975000045852,28.56425000305071,695608.4868366112,3161342.422763654,219622.67723385408,45.60540426156511,0.1376988938152829,0.1718788214238166,-0.0024258862737154,-0.3347209772356859,0.0750408722637385,0.0283608028456198,0.0262133168440219
1768,77.00425000045955,28.564250003050624,696048.7589958591,3161349.781449326,219623.61202335838,45.05950364545095,0.1050097729537646,0.1771772176468178,0.0213130357258389,-0.2944610996079356,0.0967618663326205,0.0277002642933828,0.0410403344913076
1769,77.00875000046057,28.56425000305053,696489.0318162137,3161357.156700254,219624.54891788797,48.17275889032173,0.1240461579183142,0.2045942911056711,0.0425169394450614,-0.35703935180424,0.1106414521456978,0.0060731442656068,0.0095272917902579
1770,77.0132500004616,28.56425000305044,696929.3052991597,3161364.5485166046,219625.48791967312,46.71526536217158,0.1512907115658512,0.1988862077649547,0.0191469373129313,-0.3735572507870819,0.0884654056002893,0.0,0.0042815363399365
1771,77.01775000046263,28.564250003050347,697369.5794461815,3161371.956898546,219626.42902664666,46.90998722047011,0.1319286253098694,0.1819251162630162,0.0054360057995112,-0.3363328432318401,0.084466121427075,0.0068956492978287,0.014456046549591
1772,77.02225000046364,28.56425000305025,697809.8542587634,3161379.3818462444,219627.37223918363,47.25752713914516,0.1302940021803116,0.1831495265403195,0.0033931754296442,-0.3318964030956856,0.0840675471097056,0.0,0.0145079496333528
1773,77.02675000046467,28.564250003050166,698250.1297383888,3161386.8233598694,219628.3175575299,40.83586922422051,0.1826513414547761,0.1381190767802056,-0.1297207739184936,-0.2895052877876199,-0.0273153454650644,0.0,0.0063234626041538
1774,77.0312500004657,28.564250003050073,698690.4058865429,3161394.2814395884,219629.26498199935,41.374208804894295,0.2149997892452435,0.1665775325285662,-0.1008148778288261,-0.3674506107732157,-0.0172036659317084,0.0,0.0045830153637187
1775,77.03575000046673,28.564250003049974,699130.6827047088,3161401.7560855695,219630.2145122183,39.551898266176025,0.2527153118384347,0.1485093760255079,-0.1768426435346776,-0.3643437429206692,-0.0875895030671439,0.0,0.0011714170259423
1776,77.04025000046776,28.564250003049892,699570.9601943711,3161409.2472979836,219631.16614822793,44.7461559336817,0.1572611800070302,0.1610682099481127,-0.0522363793993297,-0.3234903846045044,0.0348043099578349,0.0435373292328668,0.0283973484474298
1777,77.04475000046878,28.56425000304979,700011.2383570131,3161416.7550769984,219632.119889753,45.631673187483216,0.1192340694318396,0.1703295362780272,-0.0093942328349182,-0.2935939855293126,0.0753181667971285,0.1431961755042761,0.0301002190985836
1778,77.0492500004698,28.564250003049693,700451.5171941199,3161424.279422784,219633.07573835543,44.95883690797267,0.1191312275857804,0.1699872519499809,-0.0189031473888661,-0.2767769421128144,0.0647197861839556,0.1274609776147215,0.0345208817601592
1779,77.05375000047083,28.564250003049604,700891.796707176,3161431.820335512,219634.03369228702,43.8333174435739,0.1586113904943787,0.1583137096686963,-0.062810125468347,-0.3137314717135488,0.0285721876820595,0.1157569453359567,0.0220376083962274
1780,77.05825000047186,28.564250003049505,701332.076897665,3161439.3778153514,219634.99375239428,43.76387588926379,0.1432657545524925,0.1549803988691694,-0.0589484530279388,-0.2864430403768211,0.0330186166215564,0.1637663333728408,0.0282226578969676
1781,77.06275000047289,28.564250003049416,701772.3577670712,3161446.951862474,219635.9559184843,44.24006979121162,0.1545639631412613,0.1528581725887428,-0.0669586186847279,-0.3020087884779157,0.0221196250834686,0.1513350950386097,0.0187060693379251
1782,77.0672500004739,28.564250003049313,702212.6393168787,3161454.5424770503,219636.92019076404,43.11422461944099,0.1604988772221057,0.1709682101455979,-0.0690900761027144,-0.3016507744638835,0.0215630235842568,0.1808784779875744,0.0048599358123128
1783,77.07175000047494,28.564250003049228,702652.9215485713,3161462.1496592537,219637.88656918556,43.62440752591839,0.1845509562787031,0.1647725464157991,-0.0832699811281891,-0.3348599950984328,0.0043625222929693,0.135820133730786,0.0072460389015028
1784,77.07625000047597,28.564250003049132,703093.2044636336,3161469.7734092544,219638.8550538063,46.46786534021624,0.1231630848033259,0.1772164108963338,0.0090056520701345,-0.3197369975153524,0.082271280684436,0.0452432760920137,0.0020835997663044
1785,77.08075000047698,28.564250003049033,703533.4880635492,3161477.413727226,219639.82564396263,48.30649455866703,0.0730941536034901,0.188975042651813,0.061773024288733,-0.2813876531481438,0.1265206323866861,0.0060333246381535,0.0
1786,77.08525000047801,28.564250003048944,703973.7723498021,3161485.0706133414,219640.79834145826,48.48990463391532,0.0653767933834089,0.1959403639648454,0.0619164439122874,-0.2674416926743738,0.1286532785232833,0.0024668697341513,0.0
1787,77.08975000047903,28.564250003048844,704414.0573238777,3161492.7440677728,219641.7731448174,49.13275339323158,0.0646396007792196,0.1891085606985892,0.0580435493589321,-0.2594506521633058,0.1249899293161735,0.009192977323456,0.0
1788,77.09425000048006,28.564250003048752,704854.3429872593,3161500.4340906944,219642.7500544194,49.666798475695785,0.080450664935858,0.1826911642741511,0.0670956588412793,-0.302613815802335,0.1292308838040721,0.0,0.0
1789,77.09875000048109,28.564250003048652,705294.6293414312,3161508.14068228,219643.72907024695,49.57403693259195,0.0730064561565861,0.1784384247854135,0.0595157673882214,-0.2812452813188502,0.1262466951470618,0.0015316989436794,0.0
1790,77.1032500004821,28.564250003048564,705734.9163878773,3161515.8638427053,219644.71019250987,49.3906928115223,0.0732696966847079,0.1932354932740165,0.0656337048553769,-0.2892736820273725,0.132086668170856,0.003248497091836,0.0
1791,77.10775000048314,28.56425000304846,706175.2041280819,3161523.6035721423,219645.69342121395,48.46292219572727,0.0598851960294638,0.2053162343366245,0.0637599824245101,-0.252974620296429,0.1298098604759087,0.000408203983891,0.0
1792,77.11225000048417,28.564250003048365,706615.4925635292,3161531.359870769,219646.6787563087,47.30915721772463,0.0379388893255149,0.2219923407454814,0.0597472823854744,-0.1985265675201491,0.1262044725972574,0.0102606787674947,0.0
1793,77.11675000048518,28.564250003048276,707055.7816957025,3161539.132738759,219647.66619716532,47.81412119940824,0.0343240034420618,0.2494262007623398,0.0473304342141643,-0.1785293845999525,0.1217922904984117,0.1353377986168877,0.0
