cell_id,lst,ndvi,building_density,road_density,lon,lat,elevation,dist_to_water,pct_residential,pct_industrial_commercial,pct_green_farm,population,ndvi_dry,ndvi_wet,ndvi_seasonal_delta
1534,48.88510681529799,0.1030912658178138,0.0011378452803981,0.0095647646769265,76.86025000000002,28.555250000000004,215.19772890371047,824.8318717987491,0.0134580311282163,0.0,0.6388587412609603,949.857796949499,0.1064651818817821,0.1887226190159021,0.0822574371341199
1535,45.84767225690543,0.0992448935124086,0.0,0.0561873378325953,76.86475,28.55525,218.34877637130805,457.7185569627755,0.936193102843077,0.0,0.0,2174.47909484564,0.1016975713436329,0.1624835514133771,0.0607859800697441
1536,46.06132701429124,0.0991021766785002,0.0006892089776931,0.0535083921674029,76.86925000000001,28.555250000000004,217.4300324972216,316.3720860247695,0.8892237384355046,0.0,0.0947302985269518,2015.838965382296,0.1020078869250778,0.204956036064035,0.1029481491389572
1537,51.48384005471552,0.0936555332068335,0.0,0.0017293478315507,76.87375,28.55525,214.7035150423549,568.3813846023253,0.0162430252813685,0.0,0.975401489261331,937.232699914072,0.094056341480704,0.2845231061472933,0.1904667646665893
1538,52.33503014851614,0.0936573989559554,0.0,0.0,76.87825,28.555250000000004,215.00316531378817,760.2277823713991,0.0,0.0,1.0,320.07153085820823,0.088908727149269,0.2440368152880192,0.1551280881387501
1539,51.81829620952107,0.0802429141947497,0.0,0.0,76.88275,28.55525,214.4117721518987,402.0476103582069,0.0,0.0,0.9987928472558204,259.82829770854875,0.0885030628131956,0.2039689809174057,0.1154659181042101
1540,51.33408150551151,0.0803186817493822,0.0,0.0,76.88725000000001,28.555250000000004,213.69795843966463,337.84057606823035,0.0,0.0,0.4409821281232093,247.79373565374635,0.0891101281660367,0.2028824709590244,0.1137723427929876
1541,51.56044893571805,0.0854012818617551,0.0,0.0,76.89175000000002,28.55525,213.68927435919068,616.2095039158434,0.0,0.0,0.0,266.97996700511254,0.0932851940454226,0.1749345922242698,0.0816493981788472
1542,50.49646402408635,0.0973926398911223,0.0,0.0,76.89625,28.555250000000004,214.0856246747585,300.0898620547488,0.0,0.0,0.0,568.0915717218437,0.0970871075348586,0.1875674541921794,0.0904803466573207
1543,50.14981109471681,0.1099233535718076,0.0,0.0045423909254061,76.90074999999999,28.55525,214.67025482994907,106.4466137583822,0.0,0.0,0.0,959.2834790772084,0.111629083659661,0.1721713040799937,0.0605422204203326
1544,51.06476541606424,0.0945676968526451,0.0,0.0037492235334256,76.90524999999995,28.55525,214.80505887483656,277.99416763395175,0.0,0.0,0.0,955.7483235976274,0.0972187118820733,0.1364648771614563,0.039246165279383
1545,50.49015884884085,0.0947385355871836,0.0,0.0140334628245128,76.9097499999999,28.555250000000004,214.69592123769337,377.2340841565687,0.1233151728714557,0.0,0.0,805.4566654654111,0.0980031817603832,0.1794831517876165,0.0814799700272332
1546,51.46963493651424,0.0885957750183982,0.0,0.0062031022919877,76.9142499999999,28.555250000000004,215.1958715015407,417.54401312180585,0.0195139604255985,0.0,0.0,565.7419717601701,0.0917019647785805,0.1487809706591198,0.0570790058805392
