cell_id,albedo,ndbi,mndwi,ndwi,bsi
3986,0.15518763818981265,-0.017599235548000705,-0.25155366493223547,0.017599235548000705,0.04214694252479307
3987,0.14438189921272582,-0.05755093823130372,-0.27592506085686286,0.05755093823130372,0.007750225726084863
3988,0.1521596883394522,-0.06535493417944636,-0.2719338087476233,0.06535493417944636,0.0026022942994305665
3989,0.14731299958531077,-0.0896678743677461,-0.26865494920195104,0.0896678743677461,-0.01427574599467853
3990,0.15113264046577451,-0.07975803579605181,-0.2980636914806797,0.07975803579605181,-0.010254031699008532
3991,0.14569153771244736,-0.036410122718095406,-0.23754879207280116,0.036410122718095406,0.02710906349737841
3992,0.14198562403653928,-0.05644768269186972,-0.23039286127060235,0.05644768269186972,0.01752156205475236
3993,0.13370109581579348,-0.08701596136759515,-0.24173034549100025,0.08701596136759515,-0.013027468614596307
3994,0.15737595652201647,-0.09240979032832315,-0.34967568756142436,0.09240979032832315,-0.025366385702030928
3995,0.14966588001434833,-0.09656423621852632,-0.33745422074493286,0.09656423621852632,-0.029149374884695167
3996,0.1596951199166871,-0.04818947802013079,-0.27893103914891704,0.04818947802013079,0.01869986278498715
3997,0.16315364113201972,0.012726178301361113,-0.25009197260525207,-0.012726178301361113,0.06722431049499854
3998,0.15903045290992843,0.018773586657539563,-0.22572791727919367,-0.018773586657539563,0.07361381052486003
3999,0.15670489545262858,0.023940617762710156,-0.1996842955074178,-0.023940617762710156,0.07944985408083273
4000,0.1621557115700688,0.020512648757894325,-0.19182966620423633,-0.020512648757894325,0.07767229225231077
4001,0.16628491813648508,0.017367776556566523,-0.20892128245977318,-0.017367776556566523,0.07402905126287347
4002,0.1661687273343758,-0.03612445544237464,-0.24222564172415859,0.03612445544237464,0.029211980166586222
4003,0.1608520236215522,-0.0012689740448194912,-0.2004064783174028,0.0012689740448194912,0.061104611324983044
4004,0.16908554926352215,0.012723156695823003,-0.1997321305700103,-0.012723156695823003,0.07196876087797177
4005,0.17161040690257437,0.020942598440114188,-0.2024343819471858,-0.020942598440114188,0.07848742266363536
4006,0.16985100567167208,0.027727033643141375,-0.199961469326911,-0.027727033643141375,0.08273014029026592
4007,0.16568361706050394,-0.019866895944797555,-0.22090135808938421,0.019866895944797555,0.04803216920018841
4008,0.16259084849931746,-0.05401978942665542,-0.2444018903283915,0.05401978942665542,0.01907918361157046
4009,0.16006328096917155,-0.0723582450835257,-0.2437052667404449,0.0723582450835257,0.007064411142800171
4010,0.16371857391152356,-0.06769202659564601,-0.27699994333048755,0.06769202659564601,0.006490619456703818
4011,0.1678024339267543,-0.04532037238848662,-0.24057232834505873,0.04532037238848662,0.028815005708631287
4012,0.1941088027332006,0.0391087589024047,-0.3320514662412781,-0.0391087589024047,0.10742464179769827
4013,0.16628975646824062,-0.02537462718673991,-0.3056310496214741,0.02537462718673991,0.055767888161142566
4014,0.1793655903695472,-0.004554136194955591,-0.31718404084698765,0.004554136194955591,0.07348485049826843
4015,0.19581901955882783,0.04244482602066393,-0.32223799209327303,-0.04244482602066393,0.10746969505139332
4016,0.19479483104339462,0.058452170870924226,-0.3398833990209492,-0.058452170870924226,0.12102139794784834
4017,0.19648151431071426,0.04779934841800788,-0.35143470671574956,-0.04779934841800788,0.10863288697745883
4018,0.19194911176558413,0.043075193611763374,-0.3564294247370947,-0.043075193611763374,0.10379438631747963
4019,0.19259847712824085,0.06501776142766176,-0.3504098125313323,-0.06501776142766176,0.12003507268593772
4020,0.18919062861942673,0.0450055730944771,-0.31938187933146756,-0.0450055730944771,0.10229705220063688
4021,0.1839813004509601,0.02382824780951248,-0.28090222076953864,-0.02382824780951248,0.08487469686737754
4022,0.18396701956850575,0.05358061293496785,-0.35382708151868053,-0.05358061293496785,0.10362383282000702
4023,0.20044836492193857,0.07609741096963178,-0.3276285391473791,-0.07609741096963178,0.13008141010235924
4024,0.2096339139958728,0.060494605134052616,-0.33229456295046556,-0.060494605134052616,0.12039750794884127
4025,0.19928619770497816,0.054025322710503865,-0.34373530744250397,-0.054025322710503865,0.10759920356495797
4026,0.20030795860110867,0.06481955202462805,-0.3232693141427109,-0.06481955202462805,0.11064648397708408
4027,0.19290531702779595,0.06279330673474756,-0.33519898813977944,-0.06279330673474756,0.1085010322524705
4028,0.20492317997243975,0.06285681915172976,-0.34979678106172024,-0.06285681915172976,0.08977273609561792
4029,0.19297528248828033,0.02877096490634419,-0.3316884802706264,-0.02877096490634419,0.07288404917677181
4030,0.19188018069646376,-0.006827678896615807,-0.31682942111808604,0.006827678896615807,0.052851242857022876
4031,0.18762885512236507,-0.003415507621403547,-0.2843362709141052,0.003415507621403547,0.05013023534307999
4032,0.17220612469522031,-0.023787055894402494,-0.2797861540422534,0.023787055894402494,0.04456594711199447
4033,0.1927966052818481,0.05085791663946266,-0.26851890927669275,-0.05085791663946266,0.10332760053310365
4034,0.17468002391127416,0.05040895013022909,-0.2550225796127719,-0.05040895013022909,0.10051507434674256
4035,0.17115041068047723,0.0412512141449416,-0.23392908823999692,-0.0412512141449416,0.09517671243808679
4036,0.16758885302572116,0.02572488495568227,-0.2152694606870881,-0.02572488495568227,0.08985156736447673
4037,0.16162807892915387,0.022024689908896722,-0.19480122060620916,-0.022024689908896722,0.091533576165748
4038,0.1522005724315474,0.012636010826385873,-0.19898237482703815,-0.012636010826385873,0.08259260179619844
4039,0.1664779346480107,-0.024555340177910695,-0.26836794346455495,0.024555340177910695,0.04556117114898969
4040,0.17115389717936008,-0.029097032009958078,-0.25466224190184994,0.029097032009958078,0.043971257512072294
4041,0.1637269582024402,-0.037512849921357755,-0.25083355214738134,0.037512849921357755,0.03567359085146661
4042,0.1559237398207352,-0.08755762499275072,-0.2963192486327797,0.08755762499275072,-0.011059589731636009
4043,0.16359685677775482,-0.05618705465179436,-0.26791225171233957,0.05618705465179436,0.01791940411725509
4044,0.15874756588910918,-0.0379292409858957,-0.24010457049403397,0.0379292409858957,0.03520151514027344
