cell_id,building_density,road_density
540,0.053927639520882094,0.05752899529564339
541,0.0035517093814450645,0.01860343898168003
542,0.021371681509702124,0.04481603415625061
543,0.0,0.011452533653059501
544,0.0,0.01611330566559294
545,0.0020949188415492824,0.041872738621059176
546,0.02430622706965388,0.03785632148549028
547,0.01631252347706057,0.05608730568435201
548,0.07964464483883,0.06953991936772978
549,0.11408305449285859,0.07646251536042915
550,0.0,0.004295913360028363
551,0.0,0.0019505067762952228
552,0.0,0.0
553,0.0,0.0
554,0.0,0.006913990542085615
555,0.00042122021345676337,0.0
556,0.0,0.0012441922592001835
557,0.0,0.007975621075728094
558,0.0,0.0065660288997642985
559,0.0,0.014058604640234972
560,0.0,0.00592786403224963
561,0.001578586387915653,0.011057064124851435
562,0.0,0.0009851652096913828
563,0.010833666544500213,0.0011695267137612857
564,0.0,0.004541773480542417
565,0.0,0.0
566,0.0044470401219576655,0.007699959967954491
567,0.015281529303482169,0.013086846383997968
568,0.030273041631893326,0.022467031306396802
569,0.030340088931228033,0.01596957171820686
570,0.07745970129264926,0.01118833669887086
571,0.02693422777447134,0.00607359242146634
572,0.07344571928284943,0.012456672385739758
573,0.19054548513128647,0.02189429169853259
574,0.2858616307609963,0.03967263599240797
575,0.02444199527511544,0.014873758603396943
576,0.007527068211798981,0.0027456062779303656
577,0.2930720840885477,0.04130488287725027
578,0.2355267211457417,0.02817941883747594
579,0.1440473571384076,0.030656409911499982
580,0.19396442068302322,0.024945639345665117
581,0.2682714633255663,0.024653591288856525
582,0.21666346468514347,0.01659203946529951
583,0.2522575910603276,0.02003090905596223
584,0.3990329393196656,0.04661999536934912
585,0.20515455079151207,0.0457377635404718
586,0.012735259636170735,0.06637831400497332
587,0.04945493842904697,0.059548082605294664
588,0.05008808014910205,0.06731721297118408
589,0.06145512619877826,0.04926649763249682
590,0.03358371170364126,0.04019522015946349
591,0.031113925530418873,0.006857819393689203
592,0.01796277549216456,0.0
593,0.024095107999773397,0.006317616448830239
594,0.0,0.013625840244209837
595,0.019346836859359225,0.0094272475957605
596,0.0,0.0008081891982109179
597,0.05798930809888786,0.03677421134427518
598,0.11965021517202504,0.023296688041709316
599,0.10557789527738559,0.006304346906258801
600,0.03531253079012265,0.02709112633523993
601,0.0,0.004592083728508976
602,0.0,0.008942000799354958
603,0.0,0.034088259558258664
604,0.02376823373001574,0.05137162417808176
605,0.0017435769068300927,0.08002967665497984
606,0.0367123222117086,0.06577294335695619
607,0.055424392166859036,0.08745211839421346
608,0.0,0.0
609,0.0,0.002924505080640179
610,0.0,0.01435074749018769
611,0.0,0.01102913665869772
612,0.0,0.0
613,0.0,0.0
614,0.0,0.0
615,0.0,0.0
616,0.0,0.0018444887151191375
617,0.0,0.0030992518910997373
618,0.0,0.0005453976669417301
619,0.0,0.0052282778754672975
620,0.0,0.007669238382959861
621,0.014840307007815353,0.0
622,0.0379247019377752,0.00034764001142788454
623,0.02216738529018728,0.022845466603535505
624,0.010368035912571696,0.017431554973795203
625,0.030911403945877783,0.03146339316128088
626,0.0,0.023474469743087017
627,0.0,0.0
628,0.003297495391810003,0.013022880013195591
629,0.0028648572747866034,0.0044410093911924015
630,0.028882685080044927,0.010262882633033167
631,0.007731381886994171,0.007301346733584073
632,0.014638409667985495,0.017767100012150355
633,0.023400987541519532,0.02181904841498948
634,0.04211706953268578,0.02058856160501236
635,0.07869541086797013,0.028854055784778492
636,0.16261410317167962,0.015511862793261036
637,0.043058961507534944,0.015662366428665336
638,0.07328260256534785,0.01690861813878191
639,0.03933887900120645,0.019466543609795956
640,0.03600876772446343,0.01785501687542765
641,0.0,0.007855021356276632
642,0.0004999255052253598,0.0012271082017882825
643,0.21701088785396083,0.03516757869813588
644,0.2973881996752244,0.04040980325629121
645,0.17326753696210598,0.03293079261408392
646,0.18938688504101184,0.023135480687819072
647,0.2585769881945571,0.011699020430620325
648,0.2615438177508153,0.009859489127492503
649,0.2502823859645946,0.015349590896617932
650,0.36711638205084723,0.04852026395620273
651,0.29325850689104993,0.05051227455774502
652,0.049461373578774975,0.04326837548085463
653,0.04908143345622672,0.027370539960286128
654,0.018037114103195084,0.028303909401781378
655,0.024551445534475275,0.022861746078440586
656,0.012142868431393025,0.004117731983809989
657,0.009137953433688992,0.00864879527031529
658,0.057029869145843785,0.014580617729981057
659,0.1353973136732234,0.020908082223888177
660,0.010726952227789315,0.010755818673551684
661,0.010594168389294027,0.007289868307813291
662,0.025491316673229063,0.005559258902047183
663,0.058394002330666495,0.0
664,0.09399961029679188,0.0
665,0.17868557060502446,0.03206963989742767
666,0.013616089058291215,0.038013802668160464
667,0.0,0.013972151048263664
668,0.0,0.004066016966376895
669,0.0,0.05229276899905832
670,0.0,0.055532339277913186
671,0.0,0.04093520758834517
672,0.004030747401738961,0.021984828500742307
