cell_id,lst,ndvi,building_density,road_density,lon,lat,elevation,dist_to_water,pct_residential,pct_industrial_commercial,pct_green_farm
123,44.849394839137794,0.1496027537225402,0.0083360592244899,0.0081198814767262,77.17974999999947,28.44275,264.10340851566497,2012.0185325463408,0.0,0.0,0.0
124,46.66830231882867,0.1370525123152243,0.0147861681744168,0.0004198365496051,77.18424999999947,28.44275,264.8307073321704,1627.0866019743582,0.0,0.0,0.0
125,45.42723914212083,0.1640093607586441,0.0041301415745883,0.0142642777425446,77.18874999999946,28.44275,267.8060478199721,1278.818729880205,0.0,0.0,0.0
126,45.017506184577925,0.1670066495896888,0.0037047960224675,0.009320762299152,77.19324999999945,28.44275,270.6841779627654,1006.0421909162671,0.0,0.0,0.0
127,47.92035028449192,0.1094797660508418,0.4464235060548112,0.0,77.19774999999944,28.44275,269.70138146418327,879.5716254355851,0.0,0.0,0.0
128,48.5314404515313,0.1333893131539008,0.3111371653744286,0.0029928741547203,77.20224999999944,28.44275,271.45369901547133,952.3069461241828,0.0,0.0,0.0
129,47.05406964033374,0.1569291497114395,0.0059943931119898,0.0136519411041459,77.20674999999943,28.44275,278.6630051055572,1195.3726676808706,0.0,0.0,0.0
130,46.87474038338628,0.1939824500965649,0.0,0.0080779806729114,77.21124999999942,28.44275,286.87045189237847,929.1755662731024,0.0,0.0,0.0
131,47.29928528693772,0.1630720812091103,0.0,0.0032043702193972,77.21574999999942,28.44275,292.69652175136105,489.2983241434452,0.0,0.0,0.0
132,47.5894959817716,0.1360257870853858,0.0,0.002837398913919,77.22024999999941,28.44275,298.57320074825265,60.65954756233481,0.0,0.0,0.0
133,46.30829664118277,0.1411879606851801,0.0,0.0,77.2247499999994,28.44275,299.86441822196605,310.4465710512729,0.0,0.0,0.0
134,44.46677561869832,0.1376880024773779,0.0,0.0,77.22924999999941,28.44275,295.23969394787576,748.2816184160258,0.0,0.0,0.0
135,44.501459184808674,0.1435246881918851,0.0002517347934272,0.0,77.23374999999939,28.44275,289.04669479606207,1188.3784863896856,0.0,0.0,0.0
136,43.19603001825004,0.1369559316362663,0.0001525419152454,0.0,77.2382499999994,28.44275,285.80676783730195,1628.9057642725877,0.0,0.0,0.0
137,43.69026461701991,0.1408308653763512,0.0001274621464833,0.0,77.24274999999938,28.44275,280.24395218002843,2069.589294842915,0.0,0.0,0.0
138,46.58947144021936,0.1292120948998572,0.0,0.0077275999638135,77.13024999999956,28.44725,259.8992431276552,580.8240272189228,0.0,0.0,0.8766631938040008
139,45.84709892796229,0.1585822355529061,0.0,0.0169153165017587,77.13474999999956,28.44725,253.6559516276455,416.6714997716704,0.0,0.0,0.5982323267109462
140,44.0383746625051,0.1710330933544734,0.0,0.0301303699825459,77.13924999999956,28.44725,258.6423387437057,43.2501941621213,0.0,0.0,0.031491567242564
141,45.17088111052448,0.1571323020628902,0.0017739112259636,0.0244113527281381,77.14374999999954,28.44725,267.8586581883148,390.1135472890276,0.0,0.0,0.0
142,44.48059441341591,0.1771715479190135,0.0,0.0003201322967392,77.1482499999995,28.44725,259.396068284726,79.42097729798127,0.0009344380654788,0.0,0.0
143,46.2062141603509,0.1408474939076924,0.0,0.0,77.15274999999953,28.44725,262.8595620191564,448.18584868930736,0.0,0.0,0.0
144,45.853707205079466,0.1546064829398299,0.0,0.0070375126812015,77.15724999999952,28.44725,258.34084098870346,883.5262982150927,0.0,0.0,0.0
145,43.54297548141584,0.2060536889519238,0.0,0.0020814109799792,77.16174999999951,28.44725,254.64202028157928,1321.9917681544769,0.0,0.0,0.0
146,42.4177320222726,0.2191727373289169,0.0,0.0128416574489324,77.1662499999995,28.44725,257.0125569492097,1761.6500218367228,0.0,0.0,0.0
147,42.5597506624976,0.2021530235400321,0.0091121938610676,0.0159237861441541,77.1707499999995,28.44725,260.19564452822755,2201.787252639915,0.0,0.0,0.0
148,45.23546703240434,0.1620411908429532,0.0200624632049693,0.0066560725665849,77.1752499999995,28.44725,257.5186570837846,2456.375444353873,0.0,0.0,0.0
149,44.07596116505286,0.1695654404570058,0.0201364079333609,0.0146794645428286,77.17974999999947,28.44725,263.34942910174965,2274.959699605342,0.0,0.0,0.0
150,45.54110809947172,0.1351460239411135,0.0556548430891617,0.0197881488149669,77.18424999999947,28.44725,265.41654708646365,1942.8576496223263,0.0,0.0,0.0
151,44.93483274613731,0.1605823197265455,0.0303812445136978,0.0151084448322195,77.18874999999946,28.44725,263.3223674031986,1662.1395517130622,0.0,0.0,0.0
152,45.2599441440477,0.1550917116215886,0.0,0.0213146137320769,77.19324999999945,28.44725,264.8800973058105,1462.6963035532583,0.0,0.0,0.0
153,45.47911668947096,0.1656861140644857,0.0,0.0088918126327861,77.19774999999944,28.44725,268.6903338350943,1377.3860514582564,0.0,0.0,0.0
